,lat,lon,count,hashTags,tweet
400,-7.644974199999999,111.3485926,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
401,3.3273599,117.5785049,1,[],"Electrizen,
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja Rokan. Ini sbg bukti nyata PLN mendukung keberlanjutan blok migas penyumbang 25 persen total produksi minyak nasional demi menjaga ketahanan energi di Tanah Air. https://t.co/1fR9lVSuYo"
402,-7.330523400000001,110.5084366,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
403,-8.5134471,116.5609857,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
404,-6.2087634,106.845599,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
405,-1.2290344,116.8959595,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
406,-8.3405389,115.0919509,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
407,-3.0926415,115.2837585,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
408,-8.650979,116.3249438,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
409,-7.0051453,110.4381254,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
410,-6.9174639,107.6191228,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
411,-7.5360639,112.2384017,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
412,-8.504043,117.428497,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
413,-1.244228,116.9028125,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
414,-7.6310587,111.5300159,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
415,-7.665213100000001,112.2961491,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
416,-7.008909,110.413502,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
417,-7.1601212,111.5647165,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
418,-7.9666204,112.6326321,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
419,-8.6464599,116.1123078,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
420,-7.2574719,112.7520883,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
421,-6.597146899999999,106.8060388,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
422,-6.660546999999999,106.7165018,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
423,-8.6529334,117.3616476,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
424,-6.757763799999999,111.0397638,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
425,-7.269464,112.734411,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
426,-6.016667,106.05,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
427,-8.590633600000002,116.1465054,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
428,-6.997927199999999,110.4291879,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
429,-7.9666204,112.6326321,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
430,-6.2087634,106.845599,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
431,-6.256219,106.7900749,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
432,-5.448792999999999,105.2593,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
433,-4.5585849,105.4068079,1,[],"RT @_pln_id: Electrizen, 
Blok Rokan Kembali ke Pangkuan Ibu Pertiwi, PLN memastikan keandalan pasokan listrik untuk Wilayah Kerja (WK) Rok..."
434,-8.597080799999999,116.1004894,1,"['#pln', '#powerbeyondge']","RT @_pln_id: Pengembangan EBT ini juga terus menyesuaikan dengan potensi energi bersih yang ada di wilayah Indonesia. 

#PLN #PowerBeyondGe..."
435,-8.597080799999999,116.1004894,1,"['#pln', '#powerbeyondge']","RT @_pln_id: Pengembangan EBT ini juga terus menyesuaikan dengan potensi energi bersih yang ada di wilayah Indonesia. 

#PLN #PowerBeyondGe..."
436,-6.9174639,107.6191228,1,[],"RT @June_dya77: Blok Rokan kembali ke pangkuan Ibu Pertiwi terhitung sejak pukul 00.00 WIB, 9 Agustus 2001, operasional wilayah kerja itu r..."
437,-6.6898876,108.4750846,1,[],"RT @June_dya77: Blok Rokan kembali ke pangkuan Ibu Pertiwi terhitung sejak pukul 00.00 WIB, 9 Agustus 2001, operasional wilayah kerja itu r..."
438,-6.6898876,108.4750846,1,[],"RT @garuda080: Kembalinya Blok Rokan ke pangkuan Pertiwi, operasional wilayah kerja dari Chevron Pacific Indonesia beralih ke Pertamina Hul..."
439,-6.6898876,108.4750846,1,[],RT @_riverheaven: Pemerintahan @jokowi FOKUS kepada pengembalian aset negara. Blok Rokan adalah  wilayah kerja terbesar di Indonesia yang b...
440,-7.791909299999999,110.3458754,1,[],RT @detikcom: PT Chevron Pacific Indonesia (CPI) hengkang dari pengelolaan wilayah minyak bumi di Blok Rokan. Pengelolaannya berganti ke PT...
441,-6.2087634,106.845599,1,[],RT @detikfinance: PT Chevron Pacific Indonesia (CPI) hengkang dari pengelolaan wilayah minyak bumi di Blok Rokan. Pengelolaannya berganti k...
442,-6.4058172,106.0640179,1,[],RT @detikfinance: PT Chevron Pacific Indonesia (CPI) hengkang dari pengelolaan wilayah minyak bumi di Blok Rokan. Pengelolaannya berganti k...
443,-6.2087634,106.845599,1,[],RT @detikcom: PT Chevron Pacific Indonesia (CPI) hengkang dari pengelolaan wilayah minyak bumi di Blok Rokan. Pengelolaannya berganti ke PT...
444,-8.657381899999999,121.0793705,1,[],"RT @garuda080: Kembalinya Blok Rokan ke pangkuan Pertiwi, operasional wilayah kerja dari Chevron Pacific Indonesia beralih ke Pertamina Hul..."
445,-7.090910999999999,107.668887,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
446,-8.3405389,115.0919509,1,[],"@pertamina Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbaik bangsa dari Blok Rokan! Selamat bergabung memperjuangkan kedaulatan energi nasional.

https://t.co/QVQOw1Ly7K https://t.co/IzDE3MVANS"
447,-6.2087634,106.845599,1,[],Sumatra merupakan sentra produksi serta lumbung energi nasional. Potensi di wilayah-wilayah Sumatera masih berupa bahan mentah dan perlu diolah agar memiliki nilai tambah.
448,-5.180421099999999,105.4302383,1,[],"Terhitung sejak pukul 00.00  WIB 9 Agustus 2021 operasional Wilayah kerja blok beralih dari Chevron Pacific Indonesia ke Pertamina hulu Rokan
Kerja nyata @jokowi gaspol ketahanan energi https://t.co/KMVjfrFtKv"
449,-8.136068999999999,111.730962,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
450,-6.8890373,107.5807583,1,[],RT @_riverheaven: Pemerintahan @jokowi FOKUS kepada pengembalian aset negara. Blok Rokan adalah  wilayah kerja terbesar di Indonesia yang b...
451,-6.8890373,107.5807583,1,[],"RT @June_dya77: Blok Rokan kembali ke pangkuan Ibu Pertiwi terhitung sejak pukul 00.00 WIB, 9 Agustus 2001, operasional wilayah kerja itu r..."
452,-6.540666499999999,107.4462717,1,[],RT @_riverheaven: Pemerintahan @jokowi FOKUS kepada pengembalian aset negara. Blok Rokan adalah  wilayah kerja terbesar di Indonesia yang b...
453,-7.6310587,111.5300159,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
454,-7.090910999999999,107.668887,1,[],RT @_riverheaven: Pemerintahan @jokowi FOKUS kepada pengembalian aset negara. Blok Rokan adalah  wilayah kerja terbesar di Indonesia yang b...
455,-6.2087634,106.845599,1,[],"RT @nur_kamila98: Alih Kelola Wilayah Kerja (WK) Rokan yang diselenggarakan secara hybrid pada Minggu (8/8) malam, di Pekanbaru dan Jakarta..."
456,-6.540666499999999,107.4462717,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
457,-7.716165,110.335403,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
458,1.5709993,127.8087693,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
459,-6.2087634,106.845599,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
460,-5.147665099999999,119.4327314,1,[],"RT @pertamina: Sobat, kemerdekaan itu harus diperjuangkan, seperti kamu memperjuangkan masa depan.

Welcome home para pejuang energi terbai..."
461,-5.147665099999999,119.4327314,1,[],"RT @Mugniar: Proyek JTB sangat diandalkan untuk pemenuhan energi gas di wilayah Jawa Timur. Tahukah Tweeps, apa itu JTB?"
462,-0.0263303,109.3425039,1,[],"RT @dodon_jerry: Proyek JTB sangat diandalkan untuk pemenuhan energi gas di wilayah Jawa Timur. Untuk itu, beroperasinya Proyek Pengembanga..."
463,-6.8898362,109.6745916,1,[],"RT @Mugniar: Proyek JTB sangat diandalkan untuk pemenuhan energi gas di wilayah Jawa Timur. Tahukah Tweeps, apa itu JTB?"
464,-6.2087634,106.845599,1,[],"RT @scoty_and: Proyek pembangunan JTB ini juga terus berlangsung, meski di tengah pandemi. Harapannya hasil gas yang diproduksi nanti akan..."
465,-6.2087634,106.845599,1,[],RT @scoty_and: Mungkin kalau disingkat ga pada tau. JTB adalah Proyek pembangunan Jambaran Tiung Biru Bojonegoro yang ke depannya diandalka...
466,-6.2087634,106.845599,1,[],"RT @Mugniar: Proyek JTB sangat diandalkan untuk pemenuhan energi gas di wilayah Jawa Timur. Tahukah Tweeps, apa itu JTB?"
467,-6.2087634,106.845599,1,[],"RT @Mugniar: Proyek JTB sangat diandalkan untuk pemenuhan energi gas di wilayah Jawa Timur. Tahukah Tweeps, apa itu JTB?"
468,-0.043023,109.315738,1,[],"Diharapkan dari pembangunan JTB ini, hasil gas yang diproduksi nanti akan mampu mendukung pemenuhan kebutuhan gas untuk wilayah Jawa Timur dan Jawa Tengah, guna tercapainya kedaulatan energi nasional. https://t.co/cfrQ2dPzTx"
469,-0.043023,109.315738,1,[],"Proyek JTB sangat diandalkan untuk pemenuhan energi gas di wilayah Jawa Timur. Untuk itu, beroperasinya Proyek Pengembangan Gas Lapangan Unitisasi Jambaran-Tiung Biru (JTB) diharapkan dapat memasok akan kebutuhan gas tersebut. 
Pembangunannya sudah hampir selesai lho tahun ini https://t.co/7Hky51M40Q"
470,-6.2087634,106.845599,1,[],"Tahukah kamu, dari sekian banyak manfaat hutan, salah satu yang paling esensial adalah sebagai penyuplai energi terbarukan yang bersih bagi kehidupan di bumi? Ya! Hutan sebagai wilayah yang kaya akan SDA menyediakan dan menyimpan hampir semua energi yg dibutuhkan  manusia. https://t.co/JPejq7IcV3"
471,5.5700635,95.3697285,1,[],"@springpug @emilsalim2010 Setiap pengalihan energi itu ttp ada resiko. Setiap ilmuwan beda cara menafsirkan resiko tsb. Dr energi, rasio investasi &amp; politik. Pmimpin yg atur adil. Klo sy lbih suka beras = tepung = kue kualitas ekspor. Org di rmh sy beri beras = nasi = pangan. Krn SDA indo ya utk rakyat."
472,-6.2087634,106.845599,1,['#dyk'],"RT @UNinIndonesia: #DYK &gt; 80% semua kapasitas tenaga listrik di 2020 adalah energi terbarukan? 
Namun, ini masih belum cukup. Untuk mencapa..."
473,-6.2087634,106.845599,1,[],"Pembiayaan punya peran penting untuk akselerasi energi terbarukan. 
https://t.co/B1XAzYi1rR"
474,-6.2087634,106.845599,1,[],"Arah investasi BRI perlu diubah mendukung pembangunan energi terbarukan, dengan standar sosial &amp; lingkungan yang ketat. Apakah Indonesia siap memanfaatkan kesempatan ini pada saatnya? @jokowi @kemenkomarves @bkpm"
475,-6.2219755,106.783489,1,[],"Lembaga pembiayaan Asian Infrastructure Investment Bank (AIIB) menilai Indonesia memiliki potensi besar mengembangkan energi hijau atau green energy karena memiliki sumber energi yang banyak, baik energi surya, bayu, dan air.

https://t.co/vYPAxNwUcf"
476,-5.2880769,105.7644596,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
477,-6.7320229,108.5523164,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
478,-7.5360639,112.2384017,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
479,-8.176374299999999,112.2141543,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
480,-6.2614927,106.8105998,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
481,-7.594350700000001,111.9045541,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
482,-6.1486651,106.7352584,1,[],"RT @FigoFico: 3* penyerapan tenaga kerja serta peningkatan kesejahteraan rakyat.
Demi kemandirian dan kedaulatan energi Nasional, Puan Maha..."
483,-6.9172956,107.634562,1,[],G POWER BRACELET - gelang kesehatan dan energi  info pin:7D1DAEAE hp : 082119153401 https://t.co/NrJoKSUyaY
484,-6.152471299999999,106.8922907,1,[],"@bennysiauw89 Saya lihat, ada yang hangout dengan prokes yg benar. Itu ga selfish menurut saya, karena pihak yg mau ketemu uda sepakat. 

Ada juga yang memang sebutuh itu ketemu fisik. Iya, bisa online, tapi tetep beda energi nya. 

Dan ga semua masalah kesehatan jiwa jawabannya ke psikolog"
485,-6.2250138,106.9004472,1,[],"RT @alwyssmile_: @Fenidelity_INA @F_FeniJKT48 @FenidelitySR teh mpen, smoga bahagia selalu yah tetap pancarkan energi positif. Tetap semang..."
486,-6.2087634,106.845599,1,[],"RT @alwyssmile_: @Fenidelity_INA @F_FeniJKT48 @FenidelitySR teh mpen, smoga bahagia selalu yah tetap pancarkan energi positif. Tetap semang..."
487,-6.2087634,106.845599,1,[],RT @Dimas_chyn: @Fenidelity_INA @F_FeniJKT48 @FenidelitySR Semangat buat kak Feni!!! Selalu jaga kesehatan! Kalo ada masalah cerita aja ke...
488,-8.476524099999999,115.5325797,1,"['#kionnanopremium7', '#ionnegatif', '#farinfrared', '#inspiradzi', '#digitalnetworkmarketing']","Kacamata K-Ion Nano premium 7 dapat memancarkan Energi Anion (Ion Negatif) dan Sinar Infra Merah Jarak Jauh (FIR) dalam bentuk partikel nano yang sangat baik bagi kesehatan mata.

#kionnanopremium7
#ionnegatif
#farinfrared
#inspiradzi
#digitalnetworkmarketing"
489,-0.8953076999999999,119.8554841,1,[],"@N_ShaniJKT48 Makasih juga cici, telah membawa energi positif dan kebahagiaan bagi kami semua, terutama fans 
Tetap semangat dan jaga kesehatan"
490,-6.9174639,107.6191228,1,[],"RT @kompascom: Kafein di dalam kopi juga membantu meningkatkan energi, meningkatkan konsentrasi, dan membantu kita berolahraga lebih lama...."
491,-6.2087634,106.845599,1,[],"RT @kompascom: Kafein di dalam kopi juga membantu meningkatkan energi, meningkatkan konsentrasi, dan membantu kita berolahraga lebih lama...."
492,-2.787759,102.7135121,1,[],"RT @janov20: nak @bintangmpd2021 
ndak usah buang energi membalas cuitan orang yang nyinyir.
fokus memulihkan kesehatan ya.
yang sayang Bin..."
493,2.8901607,99.1788304,1,[],RT @PsikologID: Kamu yang suka dengan buah ini wajib bersyukur. Ternyata durian punya banyak sekali kandungan yang baik untuk kesehatan tub...
494,-6.597146899999999,106.8060388,1,[],RT @PsikologID: Kamu yang suka dengan buah ini wajib bersyukur. Ternyata durian punya banyak sekali kandungan yang baik untuk kesehatan tub...
495,0.483405,101.469433,1,[],RT @PsikologID: Kamu yang suka dengan buah ini wajib bersyukur. Ternyata durian punya banyak sekali kandungan yang baik untuk kesehatan tub...
496,-7.7955798,110.3694896,1,[],RT @PsikologID: Kamu yang suka dengan buah ini wajib bersyukur. Ternyata durian punya banyak sekali kandungan yang baik untuk kesehatan tub...
497,-6.2087634,106.845599,1,[],"Hijrah adl momentum transformasi, termasuk sistem energi di Indonesia. Sistem energi yg didominasi energi fosil memberi dampak buruk kepada lingkungan &amp; kesehatan. Saatnya beralih ke energi bersih yang memberi banyak manfaat. Selamat Tahun Baru Islam 1 Muharram 1443 Hijriyah. https://t.co/bQlpXLqk4N"
498,-8.476524099999999,115.5325797,1,[],"Menjaga kesehatan mata adalah hal yang penting untuk dilakukan. 

Kacamata K-Ion Nano premium 7 merupakan kacamata kesehatan yang terbuat dari bahan unik Thermoplastic Rubber (TR) dengan teknologi nano. Kacamata K-Ion Nano premium 7 dapat memancarkan Energi Anion (Ion Negatif) https://t.co/Qjf70rrjqB"
499,-7.5695177,110.8250266,1,[],"RT @hypeeeeerr: . Membantu mengontrol tekanan darah pada penderita hipertensi
. Sumber energi dan mampu meningkatkan stamina
. Melancarkan..."
500,-6.2087634,106.845599,1,[],"RT @smiagiui: [SM-IAGI UI X SM-IAGI UB: Green Energy Digalakkan, Akankah Masa Depan Batubara Terancam?]
Bravo SM-IAGI!

Webinar kolaborasi..."
501,-6.2087634,106.845599,1,[],"Kenapa prof idola gw, yg juga elit jaman Orba, mempertanyakan infrastruktur energy yg ada saat ini? 
Bukannya krn jamannya dia, puluhan tahun berkuasa, ga ngapa2in, jadi infrastruktur di negara kita sekarang ketinggalan?"
502,-6.2087634,106.845599,1,[],RT @scoty_and: Pembangunan proyek Jambaran Tiung Biru Bojonegoro bisa dimanfaatkan sebagai penghubung infrastruktur gas dari barat ke timur...
503,-0.043023,109.315738,1,[],"Pembangunan Pipa gas ini mendukung fleksibilitas gas sebagai bahan bakar pembangkit listrik yang terkoneksi di Pulau Jawa serta sebagai penghubung infrastruktur gas dari barat ke timur Pulau Jawa sehingga menjadi ""energy hub"""
504,-6.879704100000001,109.1255917,1,[],"RT @RadioElshinta: Mulai hari ini, PT Pertamina persero melalui PT Pertamina Hulu Rokan (PHR) akan mengambil alih pengelolaan wilayah kerja..."
505,-6.187385,106.733011,1,[],"Mulai hari ini, PT Pertamina persero melalui PT Pertamina Hulu Rokan (PHR) akan mengambil alih pengelolaan wilayah kerja (WK) Rokan dari PT Chevron Pacific Indonesia (CPI).  Bagaimana mengoptimalkan peralihan tersebut?

[TALK] Direktur Executive Energy Watch, Mamit Setiawan https://t.co/aLPJrPJagn"
506,-6.2359947,106.7549353,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
507,4.695135,96.7493993,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
508,0.5335837,101.4474323,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
509,-1.8479,120.5279,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
510,-6.2087634,106.845599,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
511,3.3273599,117.5785049,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
512,-6.182670799999999,106.8679899,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
513,-6.4058172,106.0640179,1,[],"RT @AchsanulQosasi: 2. Pertamina harus keluarkan Signature Bonus 11 Trilyun &amp;  komitmen investasi 7 Trilyun. 

Banyak Persh Swasta Nas yg t..."
514,-6.9174639,107.6191228,1,[],"RT @Sinergi_IAITB: Jumat, 6 Agustus 2021, Kementerian Investasi dibawah Kemenko Ekonomi Pembangunan IA-ITB melakukan rapat rutin mingguan u..."
515,-8.628961,115.2080672,1,[],"peserta bahwa kesehatan penting untuk meningkatkan ptoduktivitas dalam bekerja. 

Menjaga kesehatan dapat dilakukan dengan cara berolahraga, mulai dari yang ringan seperti pernapasan bio energy power yang dipraktekan bersama. 

Karena cara terbaik mengubah kebiasaan buruk adalah"
516,-6.2087634,106.845599,1,"['#gelangkesehatan', '#gelangkesehatantiens', '#gelangtienspalingmurah']","Gelang Kesehatan Energy TIENS adalah kombinasi sempurna Logam Pro-Kehidupan Titanium murni dengan keramik kualitas tinggi serta magnet yang dirancang dengan model fashionable. 

Yuk Order &gt;&gt; Telp/WA: 0859 2150 1175

#gelangkesehatan #gelangkesehatantiens #gelangtienspalingmurah https://t.co/IlZJwhT2Ii"
517,-6.2087634,106.845599,1,[],Peningkatan tersebut disebabkan adanya kebijakan pemberian diskon listrik https://t.co/eapXtauLYP
518,-6.2087634,106.845599,1,[],"On Track, Pengerjaan Proyek-Proyek Strategis Kilang Pertamina Terus Capai Progres: Restrukturisasi perusahaan yang berjalan sejak Juni 2020 terus memberikan energi positif bagi Pertamina Group. Kebijakan tersebut kian membuka peluang bagi setiap... https://t.co/tJonUGjqBz https://t.co/8vofHnPpnn"
519,-6.2087634,106.845599,1,[],Peran pemerintah sangat dibutuhkan untuk dapat mengatasi krisis iklim dengan kebijakan yang mengedepankan aspek kelestarian lingkungan seperti menghentikan pembangunan semua proyek bahan bakar fosil dan beralih ke energi terbarukan.
520,-6.9174639,107.6191228,1,[],"Electrifying Agriculture merupakan program pemanfaatan teknologi untuk meningkatkan produktivitas pertanian melalui pemanfaatan energi listrik.

Hal ini untuk meningkatkan pertumbuhan tanaman atau mempermudah pengolahan infrastruktur pendukung pertanian, peternakan, dan perikanan"
521,-6.2087634,106.845599,1,[],"Dorong Pemanfaatan Gas di Maluku, Pertagas Kembangkan Infrastruktur Energi di Seram https://t.co/kygNQn6g11"
522,-6.4605558,106.8207875,1,"['#pertagas', '#gasbumi', '#pulauseram', '#maluku', '#listrikuntuksemua', '#petrominer']","Ini merupakan perjanjian kerjasama pembangunan, penyaluran, dan pengembangan infrastruktur energi berbasis gas bumi di Pulau Seram untuk mendukung kebutuhan listrik
.
.
.
#pertagas #pgnews #gasbumi #pulauseram #maluku  #listrikuntuksemua #petrominer
 https://t.co/RiosyKTzWI"
523,-6.2087634,106.845599,1,[],"disini sih peran pemerintah..

SUBSIDI ENERGI TERBARUKAN

Kurangi coba subsidi BBMnya. biarkan nanti org2 pada protes. sesungguhnya mereka kaga tau bumi kita lgi krisis skrg. mereka masih bodoh. abaikan

juga.. kurangi dana utk infrastruktur yg merusak. jalan n rel membelah alam"
524,-6.2614927,106.8105998,1,[],"14. Namun, faktanya, akses industri ke energi yg masih rendah -akibat minimnya infrastruktur transmisi dan distribusi, serta harga energi yg mahal mjd faktor penghambat akselerasi industri manufaktur di Indonesia. Harga rata-rata gas bumi di Indonesia berkisar USD 9-10 per MMBTU."
